tipo_poder_id	tipo_poder_nombre	categoria	entidad_id	entidad_nombre	cantidad
5	Gobiernos locales		10486	MUNICIPALIDAD DISTRITAL MARIANO MELGAR (MD - MMELGAR)	
5	Gobiernos locales		11651	MUNICIPALIDAD DISTRITAL OLLACHEA (MDO)	
5	Gobiernos locales		11462	MUNICIPALIDAD DISTRITAL SAN ANDRÉS (MD-SAN ANDRES)	
5	Gobiernos locales		14295	MUNICIPALIDAD DISTRITAL VEINTISÉIS DE OCTUBRE (MDVO)	
5	Gobiernos locales		10504	MUNICIPALIDAD DISTRITAL Y VILLA DE YARABAMBA (MDVY)	
5	Gobiernos locales		11921	MUNICIPALIDAD PROVINCIAL ANGARAES LIRCAY (MPAL)	
5	Gobiernos locales		11654	MUNICIPALIDAD PROVINCIAL CHUCUITO JULI (MPCHJ)	
5	Gobiernos locales		11912	MUNICIPALIDAD PROVINCIAL DE ACOBAMBA (MP-ACOBAMBA)	
5	Gobiernos locales		11805	MUNICIPALIDAD PROVINCIAL DE ACOMAYO (MP-ACOMAYO)	
5	Gobiernos locales		11509	MUNICIPALIDAD PROVINCIAL DE ALTO AMAZONAS (MPAA)	
5	Gobiernos locales		12005	MUNICIPALIDAD PROVINCIAL DE AMBO (MPAMBO)	
5	Gobiernos locales		10353	MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS (MPA)	
5	Gobiernos locales		11806	MUNICIPALIDAD PROVINCIAL DE ANTA (MPA)	
5	Gobiernos locales		12097	MUNICIPALIDAD PROVINCIAL DE ASCOPE (MPASCOPE)	
5	Gobiernos locales		11828	MUNICIPALIDAD PROVINCIAL DE ASUNCIÓN (MP-ASUNCION)	
5	Gobiernos locales		11781	MUNICIPALIDAD PROVINCIAL DE ATALAYA (MPA)	
5	Gobiernos locales		12172	MUNICIPALIDAD PROVINCIAL DE AYABACA (MPA-AYABACA)	
5	Gobiernos locales		11854	MUNICIPALIDAD PROVINCIAL DE AYMARAES (MP-AYMARAES)	
5	Gobiernos locales		12182	MUNICIPALIDAD PROVINCIAL DE AZÁNGARO (MPA-PUNO)	
5	Gobiernos locales		10104	MUNICIPALIDAD PROVINCIAL DE BAGUA (MPB)	
5	Gobiernos locales		12200	MUNICIPALIDAD PROVINCIAL DE BELLAVISTA (MP-BELLAVISTA)	
5	Gobiernos locales		10111	MUNICIPALIDAD PROVINCIAL DE BONGARA - JUMBILLA (MPBJ)	
5	Gobiernos locales		11807	MUNICIPALIDAD PROVINCIAL DE CALCA (MP-CALCA)	
5	Gobiernos locales		11860	MUNICIPALIDAD PROVINCIAL DE CAMANÁ (MPC)	
5	Gobiernos locales		11808	MUNICIPALIDAD PROVINCIAL DE CANAS (MP-CANAS)	
5	Gobiernos locales		11809	MUNICIPALIDAD PROVINCIAL DE CANCHIS (MP-CANCHIS)	
5	Gobiernos locales		11742	MUNICIPALIDAD PROVINCIAL DE CANDARAVE (MP-CANDARAVE)	
5	Gobiernos locales		10598	MUNICIPALIDAD PROVINCIAL DE CAÑETE (MPC)	
5	Gobiernos locales		12183	MUNICIPALIDAD PROVINCIAL DE CARABAYA (MP-CARABAYA)	
5	Gobiernos locales		11182	MUNICIPALIDAD PROVINCIAL DE CARLOS FERMIN FITZCARRALD (MPCFF)	
5	Gobiernos locales		11185	MUNICIPALIDAD PROVINCIAL DE CASMA (MPCASMA)	
5	Gobiernos locales		11862	MUNICIPALIDAD PROVINCIAL DE CASTILLA (MP-CASTILLA)	
5	Gobiernos locales		11863	MUNICIPALIDAD PROVINCIAL DE CAYLLOMA (MP-CAYLLOMA)	
5	Gobiernos locales		193	MUNICIPALIDAD PROVINCIAL DE CHACHAPOYAS (MP-CHACHAPOYAS)	
5	Gobiernos locales		12086	MUNICIPALIDAD PROVINCIAL DE CHANCHAMAYO (MP-CHANCHAMAYO)	
5	Gobiernos locales		12099	MUNICIPALIDAD PROVINCIAL DE CHEPÉN (MPCH)	
5	Gobiernos locales		11072	MUNICIPALIDAD PROVINCIAL DE CHINCHA (MP-CHINCHA)	
5	Gobiernos locales		11857	MUNICIPALIDAD PROVINCIAL DE CHINCHEROS (MP-CHINCHEROS)	
5	Gobiernos locales		11884	MUNICIPALIDAD PROVINCIAL DE CHOTA (MPCH)	
5	Gobiernos locales		11810	MUNICIPALIDAD PROVINCIAL DE CHUMBIVILCAS (MPCH)	
5	Gobiernos locales		12095	MUNICIPALIDAD PROVINCIAL DE CHUPACA (MP-CHUPACA)	
5	Gobiernos locales		11820	MUNICIPALIDAD PROVINCIAL DE CONDORCANQUI (MPC)	
5	Gobiernos locales		11765	MUNICIPALIDAD PROVINCIAL DE CONTRALMIRANTE VILLAR (MPCNTRALMTEVILLAR)	
5	Gobiernos locales		11885	MUNICIPALIDAD PROVINCIAL DE CONTUMAZÁ (MPC)	
5	Gobiernos locales		11189	MUNICIPALIDAD PROVINCIAL DE CORONGO (MP-CORONGO)	
5	Gobiernos locales		11799	MUNICIPALIDAD PROVINCIAL DE COTABAMBAS (MP-COTABAMBAS)	
5	Gobiernos locales		11886	MUNICIPALIDAD PROVINCIAL DE CUTERVO (MPC)	
5	Gobiernos locales		11661	MUNICIPALIDAD PROVINCIAL DE EL COLLAO - ILAVE (M.P.C.I)	
5	Gobiernos locales		11422	MUNICIPALIDAD PROVINCIAL DE FERREÑAFE (MPFERREÑAFE)	
5	Gobiernos locales		11858	MUNICIPALIDAD PROVINCIAL DE GRAU (MP-GRAU)	
5	Gobiernos locales		12024	MUNICIPALIDAD PROVINCIAL DE HUACAYBAMBA	
5	Gobiernos locales		11887	MUNICIPALIDAD PROVINCIAL DE HUALGAYOC (MPH-BCA)	
5	Gobiernos locales		12213	MUNICIPALIDAD PROVINCIAL DE HUALLAGA (MPH)	
5	Gobiernos locales		12029	MUNICIPALIDAD PROVINCIAL DE HUAMALIES (MP-HUAMALIES)	
5	Gobiernos locales		11667	MUNICIPALIDAD PROVINCIAL DE HUANCANÉ (MPH)	
5	Gobiernos locales		1190	MUNICIPALIDAD PROVINCIAL DE HUANCAYO (MPHUANCAYO)	
5	Gobiernos locales		11824	MUNICIPALIDAD PROVINCIAL DE HUARAZ (MP-HUARAZ)	
5	Gobiernos locales		11196	MUNICIPALIDAD PROVINCIAL DE HUARI (MP-HUARI)	
5	Gobiernos locales		12121	MUNICIPALIDAD PROVINCIAL DE HUAROCHIRI (MPH-MATUCANA)	
5	Gobiernos locales		12122	MUNICIPALIDAD PROVINCIAL DE HUAURA (MPH - HUACHO)	
5	Gobiernos locales		10220	MUNICIPALIDAD PROVINCIAL DE HUAYLAS (MPHY)	
5	Gobiernos locales		1147	MUNICIPALIDAD PROVINCIAL DE ICA (MPICA)	
5	Gobiernos locales		11888	MUNICIPALIDAD PROVINCIAL DE JAÉN (MPJ)	
5	Gobiernos locales		12087	MUNICIPALIDAD PROVINCIAL DE JAUJA (MP-JAUJA)	
5	Gobiernos locales		12100	MUNICIPALIDAD PROVINCIAL DE JULCAN (MP-JULCAN)	
5	Gobiernos locales		12088	MUNICIPALIDAD PROVINCIAL DE JUNIN (MPJ)	
5	Gobiernos locales		11813	MUNICIPALIDAD PROVINCIAL DE LA CONVENCIÓN (MPLC)	
5	Gobiernos locales		11428	MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE (MPL)	
5	Gobiernos locales		12187	MUNICIPALIDAD PROVINCIAL DE LAMPA (MP-LAMPA)	
5	Gobiernos locales		12063	MUNICIPALIDAD PROVINCIAL DE LAURICOCHA (MPL)	
5	Gobiernos locales		12129	MUNICIPALIDAD PROVINCIAL DE LORETO (MPL)	
5	Gobiernos locales		18806	MUNICIPALIDAD PROVINCIAL DE LORETO NAUTA (MPL-N)	
5	Gobiernos locales		11225	MUNICIPALIDAD PROVINCIAL DE LUCANAS (MUNIPUQUIO)	
5	Gobiernos locales		10136	MUNICIPALIDAD PROVINCIAL DE LUYA (MPL-L)	
5	Gobiernos locales		13212	MUNICIPALIDAD PROVINCIAL DE MARAÑON (MPM)	
5	Gobiernos locales		1662	MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO (MPMN)	
5	Gobiernos locales		1605	MUNICIPALIDAD PROVINCIAL DE MAYNAS (MPM)	
5	Gobiernos locales		12188	MUNICIPALIDAD PROVINCIAL DE MELGAR (MPM-A)	
5	Gobiernos locales		12189	MUNICIPALIDAD PROVINCIAL DE MOHO (MPM)	
5	Gobiernos locales		12081	MUNICIPALIDAD PROVINCIAL DE NASCA (MP-NASCA)	
5	Gobiernos locales		12163	MUNICIPALIDAD PROVINCIAL DE OXAPAMPA (MP-OXAPAMPA)	
5	Gobiernos locales		10671	MUNICIPALIDAD PROVINCIAL DE OYON (MPOYON)	
5	Gobiernos locales		12102	MUNICIPALIDAD PROVINCIAL DE PACASMAYO (MPP)	
5	Gobiernos locales		12052	MUNICIPALIDAD PROVINCIAL DE PACHITEA (MP-PACHITEA)	
5	Gobiernos locales		12230	MUNICIPALIDAD PROVINCIAL DE PADRE ABAD (MPPA-A)	
5	Gobiernos locales		10258	MUNICIPALIDAD PROVINCIAL DE PALLASCA - CABANA (MPP-C)	
5	Gobiernos locales		11876	MUNICIPALIDAD PROVINCIAL DE PARINACOCHAS (MP-PARINACOCHAS)	
5	Gobiernos locales		11814	MUNICIPALIDAD PROVINCIAL DE PARURO (MP-PARURO)	
5	Gobiernos locales		12103	MUNICIPALIDAD PROVINCIAL DE PATAZ (MP-PATAZ)	
5	Gobiernos locales		11877	MUNICIPALIDAD PROVINCIAL DE PAÚCAR DEL SARA SARA (MPPSS- PAUZA)	
5	Gobiernos locales		11815	MUNICIPALIDAD PROVINCIAL DE PAUCARTAMBO (MP-PAUCARTAMBO)	
5	Gobiernos locales		12217	MUNICIPALIDAD PROVINCIAL DE PICOTA (MP-PICOTA)	
5	Gobiernos locales		11457	MUNICIPALIDAD PROVINCIAL DE PISCO (MPP)	
5	Gobiernos locales		11845	MUNICIPALIDAD PROVINCIAL DE POMABAMBA (MPP)	
5	Gobiernos locales		1772	MUNICIPALIDAD PROVINCIAL DE PUNO (MPP)	
5	Gobiernos locales		12231	MUNICIPALIDAD PROVINCIAL DE PURUS (MPP)	
5	Gobiernos locales		11134	MUNICIPALIDAD PROVINCIAL DE RECUAY (MP-RECUAY)	
5	Gobiernos locales		12131	MUNICIPALIDAD PROVINCIAL DE REQUENA (MPR)	
5	Gobiernos locales		12218	MUNICIPALIDAD PROVINCIAL DE RIOJA (MPR - RIOJA)	
5	Gobiernos locales		12191	MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA (MPSAP)	
5	Gobiernos locales		11889	MUNICIPALIDAD PROVINCIAL DE SAN IGNACIO (MPSI)	
5	Gobiernos locales		10367	MUNICIPALIDAD PROVINCIAL DE SAN MARTÍN (MPSM)	
5	Gobiernos locales		11891	MUNICIPALIDAD PROVINCIAL DE SAN MIGUEL (MPSM)	
5	Gobiernos locales		11800	MUNICIPALIDAD PROVINCIAL DE SAN PABLO (MPSP)	
5	Gobiernos locales		12192	MUNICIPALIDAD PROVINCIAL DE SAN ROMÁN - JULIACA (MPSR)	
5	Gobiernos locales		12193	MUNICIPALIDAD PROVINCIAL DE SANDIA (MP-SANDIA)	
5	Gobiernos locales		10924	MUNICIPALIDAD PROVINCIAL DE SANTA CRUZ (MP-SANTA CRUZ)	
5	Gobiernos locales		11379	MUNICIPALIDAD PROVINCIAL DE SANTIAGO DE CHUCO (MPSCH)	
5	Gobiernos locales		12089	MUNICIPALIDAD PROVINCIAL DE SATIPO (MP-SATIPO)	
5	Gobiernos locales		11152	MUNICIPALIDAD PROVINCIAL DE SIHUAS (MPS)	
5	Gobiernos locales		12136	MUNICIPALIDAD PROVINCIAL DE TAHUAMANU - IÑAPARI (MP-TAH-IÑAPARI)	
5	Gobiernos locales		1652	MUNICIPALIDAD PROVINCIAL DE TAMBOPATA (MPT)	
5	Gobiernos locales		11751	MUNICIPALIDAD PROVINCIAL DE TARATA (MP-TARATA)	
5	Gobiernos locales		12092	MUNICIPALIDAD PROVINCIAL DE TARMA (MPT)	
5	Gobiernos locales		11976	MUNICIPALIDAD PROVINCIAL DE TAYACAJA (MP-TAYACAJA)	
5	Gobiernos locales		12220	MUNICIPALIDAD PROVINCIAL DE TOCACHE (MP-TOCACHE)	
5	Gobiernos locales		1983	MUNICIPALIDAD PROVINCIAL DE TUMBES (MPTUMBES)	
5	Gobiernos locales		12132	MUNICIPALIDAD PROVINCIAL DE UCAYALI - CONTAMANA (MPU-CONTAMANA)	
5	Gobiernos locales		11823	MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA (MP-UTCUBAMBA)	
5	Gobiernos locales		11879	MUNICIPALIDAD PROVINCIAL DE VICTOR FAJARDO (MP-FAJARDO)	
5	Gobiernos locales		11880	MUNICIPALIDAD PROVINCIAL DE VILCAS HUAMÁN (MPVH)	
5	Gobiernos locales		12094	MUNICIPALIDAD PROVINCIAL DE YAULI LA OROYA (MPYLO)	
5	Gobiernos locales		12125	MUNICIPALIDAD PROVINCIAL DE YAUYOS (MPY)	
5	Gobiernos locales		11163	MUNICIPALIDAD PROVINCIAL DE YUNGAY (MP-YUNGAY)	
5	Gobiernos locales		12194	MUNICIPALIDAD PROVINCIAL DE YUNGUYO (MP-YUNGUYO)	
5	Gobiernos locales		11767	MUNICIPALIDAD PROVINCIAL DE ZARUMILLA (M.P.Z.)	
5	Gobiernos locales		872	MUNICIPALIDAD PROVINCIAL DEL CUSCO (MPC)	
5	Gobiernos locales		12139	MUNICIPALIDAD PROVINCIAL GENERAL SÁNCHEZ CERRO (MPGSC-OMATE)	
5	Gobiernos locales		11748	MUNICIPALIDAD PROVINCIAL JORGE BASADRE (MPJB)	
5	Gobiernos locales		12130	MUNICIPALIDAD PROVINCIAL MARISCAL RAMÓN CASTILLA (MPMRC)	
5	Gobiernos locales		13306	MUNICIPALIDAD PROVINCIAL SÁNCHEZ CARRIÓN - HUAMACHUCO (MPSCH)	
5	Gobiernos locales		14144	SERVICIO DE ADMINISTRACIÓN TRIBUTARIA - TARAPOTO (SAT-T)	
5	Gobiernos locales		14226	SERVICIO DE ADMINISTRACION TRIBUTARIA DE CAJAMARCA (SAT CAJAMARCA)	
5	Gobiernos locales		13442	SERVICIO DE ADMINISTRACIÓN TRIBUTARIA DE CHICLAYO (SATCH)	
5	Gobiernos locales		14115	SERVICIO DE ADMINISTRACIÓN TRIBUTARIA DE HUAMANGA (SAT HUAMANGA)	
5	Gobiernos locales		14232	SERVICIO DE ADMINISTRACIÓN TRIBUTARIA DE ICA (SAT-ICA)	
5	Gobiernos locales		13126	SERVICIO DE ADMINISTRACIÓN TRIBUTARIA DE PIURA (SATP)	
5	Gobiernos locales		18664	SERVICIO DE ADMINISTRACION TRIBUTARIA DE SAN MARTIN DE PORRES (SAT SMP)	
5	Gobiernos locales		13176	SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE AYACUCHO S.A. (SEDA AYACUCHO)	
5	Gobiernos locales		14027	SERVICIO DE GESTIÓN AMBIENTAL DE TRUJILLO (SEGAT)	
5	Gobiernos locales		17414	SERVICIO MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO BARRANCA S.A. (EPS BARRANCA S.A.)	
5	Gobiernos locales		12672	SOCIEDAD BENEFICENCIA DE LIMA METROPOLITANA (SBLM)	
5	Gobiernos locales		14283	SOCIEDAD DE BENEFICENCIA PÚBLICA DEL CUSCO (SBPCUSCO)	
5	Gobiernos locales		13748	UNIDAD DE GESTIÓN EDUCATIVA LOCAL QUISPICANCHI (UGEL - Q)	
5	Gobiernos locales		18809	EMPRESA PRESTADORA DE SEVICIOS DE SANEAMIENTO DE MOYOBAMBA (EPS MOYOBAMBA S.A.)	
7	Gobiernos regionales		18845	UNIDAD DE GESTIÓN EDUCATIVA LOCAL CANCHIS (UGEL CANCHIS)	
7	Gobiernos regionales		22865	UNIDAD DE GESTION EDUCATIVA LOCAL DE CRUCERO (UGEL CRUCERO)	
7	Gobiernos regionales		18840	UNIDAD GESTION EDUCATIVA LOCAL HUACAYBAMBA (UGEL HUACAYBAMBA)	
7	Gobiernos regionales		14275	AIS UTES PACASMAYO (HTL)	
7	Gobiernos regionales		14208	DIRECCION DE RED DE SALUD ALTO AMAZONAS (DIREDSAA)	
7	Gobiernos regionales		17409	DIRECCIÓN DE RED DE SALUD PACÍFICO NORTE (RSPN)	
7	Gobiernos regionales		18844	DIRECCIÓN DE SALUD VIRGEN DE COCHARCAS (DISAVC)	
7	Gobiernos regionales		14236	DIRECCIÓN REGIONAL AGRARIA ANCASH (DRA-A)	
7	Gobiernos regionales		13656	DIRECCION REGIONAL AGRARIA AYACUCHO (DRAA)	
7	Gobiernos regionales		13135	DIRECCIÓN REGIONAL AGRARIA DE AMAZONAS (DRA-AMAZONAS)	
7	Gobiernos regionales		13165	DIRECCIÓN REGIONAL AGRARIA DE LORETO (DRAL)	
7	Gobiernos regionales		15327	DIRECCIÓN REGIONAL AGRARIA HUANCAVELICA (DRA-HVCA)	
7	Gobiernos regionales		14034	DIRECCIÓN REGIONAL AGRARIA ICA (DRA - ICA)	
7	Gobiernos regionales		14288	DIRECCION REGIONAL AGRARIA PASCO (DRA - PASCO)	
7	Gobiernos regionales		14264	DIRECCIÓN REGIONAL AGRARIA PUNO (DRA PUNO)	
7	Gobiernos regionales		18731	DIRECCION REGIONAL DE AGRICULTURA CAJAMARCA (DRAC)	
7	Gobiernos regionales		16368	DIRECCION REGIONAL DE AGRICULTURA CUSCO (DRAC)	
7	Gobiernos regionales		13639	DIRECCIÓN REGIONAL DE AGRICULTURA JUNÍN (DRAJ)	
7	Gobiernos regionales		18665	DIRECCION REGIONAL DE AGRICULTURA LIMA (DRAL)	
7	Gobiernos regionales		13218	DIRECCION REGIONAL DE AGRICULTURA PIURA (DRA PIURA)	
7	Gobiernos regionales		13270	DIRECCIÓN REGIONAL DE AGRICULTURA SAN MARTÍN (DRASAM)	
7	Gobiernos regionales		14025	DIRECCION REGIONAL DE COMERCIO EXTERIOR Y TURISMO (DIRCETUR-LAMBAYEQUE)	
7	Gobiernos regionales		14062	DIRECCIÓN REGIONAL DE COMERCIO EXTERIOR Y TURISMO - PIURA (DIRCETUR-PIURA)	
7	Gobiernos regionales		14214	DIRECCION REGIONAL DE COMERCIO EXTERIOR Y TURISMO - SAN MARTIN (DIRCETUR - SM)	
7	Gobiernos regionales		13285	DIRECCION REGIONAL DE COMERCIO EXTERIOR Y TURISMO DE UCAYALI (DIRCETUR)	
7	Gobiernos regionales		14065	DIRECCION REGIONAL DE EDUCACION AMAZONAS (DRE-AMAZONAS)	
7	Gobiernos regionales		14277	DIRECCIÓN REGIONAL DE EDUCACIÓN APURÍMAC (DREA)	
7	Gobiernos regionales		14285	DIRECCIÓN REGIONAL DE EDUCACIÓN DE AYACUCHO (DREA)	
7	Gobiernos regionales		13599	DIRECCION REGIONAL DE EDUCACION DE HUANCAVELICA (DRE - HUANCAVELICA)	
7	Gobiernos regionales		13252	DIRECCIÓN REGIONAL DE EDUCACIÓN DE ICA (DREICA)	
7	Gobiernos regionales		13562	DIRECCIÓN REGIONAL DE EDUCACIÓN DE JUNÍN (DREJUNIN)	
7	Gobiernos regionales		13168	DIRECCIÓN REGIONAL DE EDUCACIÓN DE LORETO (DREL)	
7	Gobiernos regionales		13172	DIRECCIÓN REGIONAL DE EDUCACIÓN DE PIURA (DREP)	
7	Gobiernos regionales		13677	DIRECCIÓN REGIONAL DE EDUCACIÓN DE SAN MARTÍN (DRESM)	
7	Gobiernos regionales		13854	DIRECCION REGIONAL DE EDUCACION DE UCAYALI (DRE-UCAYALI)	
7	Gobiernos regionales		13840	DIRECCION REGIONAL DE EDUCACIÓN DEL CALLAO (DREC)	
7	Gobiernos regionales		14163	DIRECCIÓN REGIONAL DE EDUCACIÓN HUÁNUCO (DRE-HCO)	
7	Gobiernos regionales		12835	DIRECCIÓN REGIONAL DE EDUCACIÓN LA LIBERTAD (DRELL)	
7	Gobiernos regionales		13921	DIRECCIÓN REGIONAL DE EDUCACIÓN MADRE DE DIOS (DRE-MDD)	
7	Gobiernos regionales		14276	DIRECCION REGIONAL DE EDUCACION PUNO (DREPUNO)	
7	Gobiernos regionales		13245	DIRECCIÓN REGIONAL DE ENERGÍA Y MINAS - SAN MARTÍN (DREM-SM)	
7	Gobiernos regionales		13843	DIRECCION REGIONAL DE ENERGIA Y MINAS JUNÍN (DREM JUNIN)	
7	Gobiernos regionales		13641	DIRECCIÓN REGIONAL DE ENERGÍA Y MINAS PIURA (DREM PIURA)	
7	Gobiernos regionales		14060	DIRECCION REGIONAL DE LA PRODUCCION - PIURA (DIREPRO-PIURA)	
7	Gobiernos regionales		13282	DIRECCION REGIONAL DE LA PRODUCCION DE UCAYALI (DIREPRO)	
7	Gobiernos regionales		13817	DIRECCION REGIONAL DE LA PRODUCCIÓN SAN MARTÍN (DIREPRO-SM)	
7	Gobiernos regionales		13846	DIRECCION REGIONAL DE PRODUCCIÓN DE JUNIN (DIREPRO-JUNIN)	
7	Gobiernos regionales		14191	DIRECCION REGIONAL DE SALUD  - SAN MARTIN (DIRES)	
7	Gobiernos regionales		13622	DIRECCIÓN REGIONAL DE SALUD - AMAZONAS (DIRESA AMAZONAS)	
7	Gobiernos regionales		12787	DIRECCIÓN REGIONAL DE SALUD - PIURA (DRS)	
7	Gobiernos regionales		13495	DIRECCION REGIONAL DE SALUD ANCASH (DIRES ANCASH)	
7	Gobiernos regionales		18618	DIRECCIÓN REGIONAL DE SALUD CUSCO (DIRESA CUSCO)	
7	Gobiernos regionales		13852	DIRECCION REGIONAL DE SALUD DE APURIMAC (DIRESA-APURIMAC)	
7	Gobiernos regionales		14209	DIRECCIÓN REGIONAL DE SALUD DE AYACUCHO (DIRESA AYACUCHO)	
7	Gobiernos regionales		13920	DIRECCIÓN REGIONAL DE SALUD DE CAJAMARCA (DIRESA CAJAMARCA)	
7	Gobiernos regionales		13853	DIRECCION REGIONAL DE SALUD DE ICA (DIRESA-ICA)	
7	Gobiernos regionales		14211	DIRECCION REGIONAL DE SALUD DE TUMBES (DIRESA - TUMBES)	
7	Gobiernos regionales		13288	DIRECCIÓN REGIONAL DE SALUD DE UCAYALI (DRSU)	
7	Gobiernos regionales		13761	DIRECCIÓN REGIONAL DE SALUD DEL CALLAO (DIRESA - CALLAO)	
7	Gobiernos regionales		12797	DIRECCIÓN REGIONAL DE SALUD HUANCAVELICA (DIRESA HUANCAVELICA)	
7	Gobiernos regionales		13648	DIRECCION REGIONAL DE SALUD HUANUCO (DIRESA - HUANUCO)	
7	Gobiernos regionales		13711	DIRECCIÓN REGIONAL DE SALUD JUNIN (DIRESA JUNIN)	
7	Gobiernos regionales		14185	DIRECCION REGIONAL DE SALUD LIMA - PROVINCIA (DIRESA LIMA)	
7	Gobiernos regionales		14215	DIRECCION REGIONAL DE SALUD LORETO (DIRESA LORETO)	
7	Gobiernos regionales		13169	DIRECCION REGIONAL DE SALUD MADRE DE DIOS (DRSMD)	
7	Gobiernos regionales		13299	DIRECCION REGIONAL DE SALUD PASCO (DIRESA - PASCO)	
7	Gobiernos regionales		14195	DIRECCIÓN REGIONAL DE TRABAJO Y PROMOCIÓN DEL EMPLEO DE TACNA (DRTPE-TACNA)	
7	Gobiernos regionales		14190	DIRECCIÓN REGIONAL DE TRABAJO Y PROMOCIÓN DEL EMPLEO SAN MARTIN (DRTPE-SM)	
7	Gobiernos regionales		18822	DIRECCION REGIONAL DE TRANSPORTES Y  COMUNICACIONES DE LORETO (DRTCLORETO)	
7	Gobiernos regionales		12771	DIRECCIÓN REGIONAL DE TRANSPORTES Y COMUNICACIONES (DRTC - MOQUEGUA)	
7	Gobiernos regionales		14231	DIRECCIÓN REGIONAL DE TRANSPORTES Y COMUNICACIONES (DRTC CAJAMARCA)	
7	Gobiernos regionales		18694	DIRECCIÓN REGIONAL DE TRANSPORTES Y COMUNICACIONES (DRTC-P)	
7	Gobiernos regionales		13200	DIRECCIÓN REGIONAL DE TRANSPORTES Y COMUNICACIONES - AMAZONAS (DRTC-A)	
7	Gobiernos regionales		13939	DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES - ANCASH (DRTC - ANCASH)	
7	Gobiernos regionales		13611	DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES - AYACUCHO (DRTCA)	
7	Gobiernos regionales		13766	DIRECCIÓN REGIONAL DE TRANSPORTES Y COMUNICACIONES DE HUANCAVELICA (DRTC-HVCA.)	
7	Gobiernos regionales		13952	DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES DEL CUSCO (DRTC-CUSCO)	
7	Gobiernos regionales		14044	DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES HUANUCO (GR-HUANUCO/DRTC)	
7	Gobiernos regionales		14255	DIRECCIÓN REGIONAL DE TRANSPORTES Y COMUNICACIONES PASCO (DRTC PASCO)	
7	Gobiernos regionales		13170	DIRECCIÓN REGIONAL DE TRANSPORTES Y COMUNICACIONES SAN MARTIN (DRTC-SM)	
7	Gobiernos regionales		13830	DIRECCIÓN REGIONAL DE VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO DE PIURA (DRVCS - PIURA)	
7	Gobiernos regionales		14007	DIRECCION REGIONAL SECTORIAL AGRICULTURA DE UCAYALI (DRSAU)	
7	Gobiernos regionales		16378	DIRECCION REGIONAL SECTORIAL DE EDUCACION - TACNA (DRSET)	
7	Gobiernos regionales		13286	DIRECCIÓN REGIONAL SECTORIAL DE TRANSPORTES Y COMUNICACIONES DE UCAYALI (DRSTCU)	
7	Gobiernos regionales		14018	DIRECCION REGIONAL SECTORIAL DE TRANSPORTES Y COMUNICACIONES TUMBES (DRSTC TUMBES)	
7	Gobiernos regionales		13979	DIRECCIÓN SUB REGIONAL DE SALUD CUTERVO (DISA CUTERVO)	
7	Gobiernos regionales		14006	DIRECCIÓN SUB REGIONAL DE SALUD I JAÉN (DSRS I JAÉN)	
7	Gobiernos regionales		13416	DIRECCION SUB REGIONAL DE SALUD LUCIANO CASTILLO COLONNA - SULLANA (DSRS LCC SULLANA)	
7	Gobiernos regionales		14199	DIRECION REGIONAL DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO DE MOYOBAMBA (DRVCS-SM)	
7	Gobiernos regionales		13164	GERENCIA REGIONAL DE AGRICULTURA AREQUIPA (GRAG)	
7	Gobiernos regionales		18779	GERENCIA REGIONAL DE AGRICULTURA MOQUEGUA (GRAM)	
7	Gobiernos regionales		13167	GERENCIA REGIONAL DE EDUCACIÓN AREQUIPA (GREAREQUIPA)	
7	Gobiernos regionales		13281	GERENCIA REGIONAL DE EDUCACIÓN MOQUEGUA (GREM)	
7	Gobiernos regionales		12815	GERENCIA REGIONAL DE SALUD - LA LIBERTAD (GRS-LL)	
7	Gobiernos regionales		14040	GERENCIA REGIONAL DE SALUD AREQUIPA (GRSA)	
7	Gobiernos regionales		14121	GERENCIA REGIONAL DE SALUD MOQUEGUA (GERESA MOQUEGUA)	
7	Gobiernos regionales		13760	GERENCIA REGIONAL DE TRANSPORTE Y COMUNICACIONES DE LAMBAYEQUE (GRTC)	
7	Gobiernos regionales		14078	GERENCIA REGIONAL DE TRANSPORTES Y COMUNICACIONES - AREQUIPA (GRTC-AQP)	
7	Gobiernos regionales		12822	GERENCIA REGIONAL DE TRANSPORTES Y COMUNICACIONES DE LA LIBERTAD (GRTCLL)	
7	Gobiernos regionales		18790	GERENCIA SUB REGIONAL ANGARAES (GSRANG)	
7	Gobiernos regionales		13202	GERENCIA SUB REGIONAL BAGUA - GRAMAZONAS (GSRB)	
7	Gobiernos regionales		13972	GERENCIA SUB REGIONAL CHOTA (GSRCH)	
